nama_kategori,nama_produk,tgl_transaksi,nama_cabang,nilai_jual,jumlah_unit
Sayur-Sayuran,ketimun 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,423200,92
Sayur-Sayuran,kobis 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,128400,120
Sayur-Sayuran,tomat 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,535620,113
Sayur-Sayuran,ubi kayu basah 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,48160,43
Sayur-Sayuran,ubi jalar 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,111600,93
Sayur-Sayuran,wortel 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,338200,95
Makanan & Minuman,susu kotak (800 ml),2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,650000,52
Makanan & Minuman,telur ayam ras 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,1240130,107
Makanan & Minuman,telur ayam kampung 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,784330,41
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,11191520,113
Makanan & Minuman,air mineral 600 ml,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,151280,124
Makanan & Minuman,jus kesehatan 600 ml,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,1434180,159
Makanan & Minuman,nasi goreng instant (1 ons),2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,1068360,174
Makanan & Minuman,snack gurih 1 ons,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,420800,80
Makanan & Minuman,kacang goreng 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,1064880,87
Makanan & Minuman,kacang mete 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,5569980,78
Makanan & Minuman,markisa 600 ml,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,1422630,99
Makanan & Minuman,bumbu fried chicken,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,1571440,104
Makanan & Minuman,susu kotak 1 l,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,923650,91
Makanan & Minuman,minuman probiotik,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,91800,102
Buah,jeruk 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,1038700,85
Buah,apel 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,1108857600,19840
Buah,alpukat 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,915000,150
Buah,belimbing 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,496100,121
Buah,durian 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,1515360,82
Buah,kelapa muda,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,600000,120
Buah,mangga 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,2109380,133
Buah,Manggis 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,2530080,126
Buah,nenas 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,598950,99
Buah,nangka 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,226654720,7424
Buah,pepaya 1 buah,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,419980,83
Buah,pisang 1 sisir,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,540230,89
Buah,rambutan 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,536060,98
Buah,salak 1 kg,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,815400,54
Buah,semangka 1 buah,2008-03-27 00:00:00,PHI Mini Market - Jakarta Pusat 01,1554060,118
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,504900,45
Sayur-Sayuran,buncis 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,682000,110
Sayur-Sayuran,kacang panjang 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,322400,40
Sayur-Sayuran,kacang hijau 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,634570,89
Sayur-Sayuran,kentang 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,43976960,5504
Sayur-Sayuran,ketimun 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,414900,90
Sayur-Sayuran,kobis 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,114480,106
Sayur-Sayuran,tomat 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,644640,136
Sayur-Sayuran,ubi kayu basah 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,103040,92
Sayur-Sayuran,ubi jalar 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,206910,171
Sayur-Sayuran,wortel 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,315000,90
Makanan & Minuman,susu kotak (800 ml),2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,893520,72
Makanan & Minuman,telur ayam ras 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,1084380,93
Makanan & Minuman,telur ayam kampung 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,578400,30
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,8931600,90
Makanan & Minuman,air mineral 600 ml,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,123000,100
Makanan & Minuman,jus kesehatan 600 ml,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,596970,67
Makanan & Minuman,nasi goreng instant (1 ons),2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,586560,96
Makanan & Minuman,snack gurih 1 ons,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,550200,105
Makanan & Minuman,kacang goreng 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,1156150,95
Makanan & Minuman,kacang mete 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,4958800,70
Makanan & Minuman,markisa 600 ml,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,1096680,76
Makanan & Minuman,bumbu fried chicken,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,2558440,167
Makanan & Minuman,susu kotak 1 l,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,1395180,138
Makanan & Minuman,minuman probiotik,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,111600,124
Buah,jeruk 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,1713600,140
Buah,apel 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,832532480,15104
Buah,alpukat 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,665990,109
Buah,belimbing 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,891620,218
Buah,durian 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,868560,47
Buah,kelapa muda,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,317520,63
Buah,mangga 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,1135440,72
Buah,Manggis 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,2262400,112
Buah,nenas 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,362400,60
Buah,nangka 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,423705600,13824
Buah,pepaya 1 buah,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,553300,110
Buah,pisang 1 sisir,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,901500,150
Buah,rambutan 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,763110,139
Buah,salak 1 kg,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,244000,16
Buah,semangka 1 buah,2008-03-27 00:00:00,PHI Mini Market - Surabaya 01,632160,48
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,1073280,96
Sayur-Sayuran,buncis 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,459170,73
Sayur-Sayuran,kacang panjang 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,764220,94
Sayur-Sayuran,kacang hijau 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,507500,70
Sayur-Sayuran,kentang 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,79439360,9856
Sayur-Sayuran,ketimun 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,374220,81
Sayur-Sayuran,kobis 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,87480,81
Sayur-Sayuran,tomat 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,799930,167
Sayur-Sayuran,ubi kayu basah 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,93240,84
Sayur-Sayuran,ubi jalar 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,140300,115
Sayur-Sayuran,wortel 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,315950,89
Makanan & Minuman,susu kotak (800 ml),2008-03-28 00:00:00,PHI Mini Market - Makassar 01,764460,62
Makanan & Minuman,telur ayam ras 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,1322400,114
Makanan & Minuman,telur ayam kampung 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,2030960,106
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-03-28 00:00:00,PHI Mini Market - Makassar 01,15952810,163
Makanan & Minuman,air mineral 600 ml,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,74400,60
Makanan & Minuman,jus kesehatan 600 ml,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,1318650,149
Makanan & Minuman,nasi goreng instant (1 ons),2008-03-28 00:00:00,PHI Mini Market - Makassar 01,553280,91
Makanan & Minuman,snack gurih 1 ons,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,479700,90
Makanan & Minuman,kacang goreng 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,769230,63
Makanan & Minuman,kacang mete 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,10884000,150
Makanan & Minuman,markisa 600 ml,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,1687140,117
Makanan & Minuman,bumbu fried chicken,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,602000,40
Makanan & Minuman,susu kotak 1 l,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,745330,73
Makanan & Minuman,minuman probiotik,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,135590,149
Buah,jeruk 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,820080,67
Buah,apel 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,2493399040,45056
Buah,alpukat 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,698820,114
Buah,belimbing 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,330460,82
Buah,durian 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,1468800,80
Buah,kelapa muda,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,331320,66
Buah,mangga 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,437360,28
Buah,Manggis 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,1553440,76
Buah,nenas 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,610000,100
Buah,nangka 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,116414080,3776
Buah,pepaya 1 buah,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,700000,140
Buah,pisang 1 sisir,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,678000,113
Buah,rambutan 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,786680,142
Buah,salak 1 kg,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,1591800,105
Buah,semangka 1 buah,2008-03-28 00:00:00,PHI Mini Market - Makassar 01,897600,68
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,1710540,153
Sayur-Sayuran,buncis 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,232360,37
Sayur-Sayuran,kacang panjang 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,821130,101
Sayur-Sayuran,kacang hijau 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,812820,114
Sayur-Sayuran,kentang 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,30104320,3712
Sayur-Sayuran,ketimun 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,575820,126
Sayur-Sayuran,kobis 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,80660,74
Sayur-Sayuran,tomat 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,729810,153
Sayur-Sayuran,ubi kayu basah 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,60500,55
Sayur-Sayuran,ubi jalar 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,44280,36
Sayur-Sayuran,wortel 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,386950,109
Makanan & Minuman,susu kotak (800 ml),2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,578570,47
Makanan & Minuman,telur ayam ras 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,843120,72
Makanan & Minuman,telur ayam kampung 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,1783180,94
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,13924520,142
Makanan & Minuman,air mineral 600 ml,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,100440,81
Makanan & Minuman,jus kesehatan 600 ml,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,471170,53
Makanan & Minuman,nasi goreng instant (1 ons),2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,1022450,169
Makanan & Minuman,snack gurih 1 ons,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,594960,111
Makanan & Minuman,kacang goreng 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,1544760,126
Makanan & Minuman,kacang mete 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,6237900,87
Makanan & Minuman,markisa 600 ml,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,1719550,119
Makanan & Minuman,bumbu fried chicken,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,1052940,69
Makanan & Minuman,susu kotak 1 l,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,2046260,202
Makanan & Minuman,minuman probiotik,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,41830,47
Buah,jeruk 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,1499370,123
Buah,apel 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,1140121600,20480
Buah,alpukat 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,871880,142
Buah,belimbing 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,519430,127
Buah,durian 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,1186250,65
Buah,kelapa muda,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,433440,86
Buah,mangga 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,2817460,179
Buah,Manggis 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,956920,47
Buah,nenas 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,270000,45
Buah,nangka 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,88617600,2880
Buah,pepaya 1 buah,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,485000,97
Buah,pisang 1 sisir,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,540000,90
Buah,rambutan 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,360100,65
Buah,salak 1 kg,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,1034960,68
Buah,semangka 1 buah,2008-03-28 00:00:00,PHI Mini Market - Jakarta Pusat 01,2239250,169
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,831760,74
Sayur-Sayuran,buncis 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,536350,85
Sayur-Sayuran,kacang panjang 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,408500,50
Sayur-Sayuran,kacang hijau 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,367200,51
Sayur-Sayuran,kentang 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,47059200,5760
Sayur-Sayuran,ketimun 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,370170,81
Sayur-Sayuran,kobis 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,118800,110
Sayur-Sayuran,tomat 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,500850,105
Sayur-Sayuran,ubi kayu basah 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,188100,171
Sayur-Sayuran,ubi jalar 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,148840,122
Sayur-Sayuran,wortel 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,603500,170
Makanan & Minuman,susu kotak (800 ml),2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,1143560,92
Makanan & Minuman,telur ayam ras 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,1383600,120
Makanan & Minuman,telur ayam kampung 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,2424430,127
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,17482930,179
Makanan & Minuman,air mineral 600 ml,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,107010,87
Makanan & Minuman,jus kesehatan 600 ml,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,564480,63
Makanan & Minuman,nasi goreng instant (1 ons),2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,639180,106
Makanan & Minuman,snack gurih 1 ons,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,791800,148
Makanan & Minuman,kacang goreng 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,1346400,110
Makanan & Minuman,kacang mete 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,10230960,141
Makanan & Minuman,markisa 600 ml,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,1775000,125
Makanan & Minuman,bumbu fried chicken,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,2908930,191
Makanan & Minuman,susu kotak 1 l,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,1202420,118
Makanan & Minuman,minuman probiotik,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,121030,133
Buah,jeruk 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,1450800,120
Buah,apel 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,1166515200,21248
Buah,alpukat 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,719800,118
Buah,belimbing 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,556140,138
Buah,durian 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,1566920,86
Buah,kelapa muda,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,238760,47
Buah,mangga 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,2179520,139
Buah,Manggis 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,2525000,125
Buah,nenas 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,381150,63
Buah,nangka 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,246677760,8064
Buah,pepaya 1 buah,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,450000,90
Buah,pisang 1 sisir,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,496920,82
Buah,rambutan 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,585290,107
Buah,salak 1 kg,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,1525100,101
Buah,semangka 1 buah,2008-03-28 00:00:00,PHI Mini Market - Surabaya 01,1909650,145
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,1457280,132
Sayur-Sayuran,buncis 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,570400,92
Sayur-Sayuran,kacang panjang 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,770450,95
Sayur-Sayuran,kacang hijau 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,781530,109
Sayur-Sayuran,kentang 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,56320000,7040
Sayur-Sayuran,ketimun 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,490060,107
Sayur-Sayuran,kobis 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,95040,88
Sayur-Sayuran,tomat 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,170280,36
Sayur-Sayuran,ubi kayu basah 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,102300,93
Sayur-Sayuran,ubi jalar 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,176400,147
Sayur-Sayuran,wortel 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,213600,60
Makanan & Minuman,susu kotak (800 ml),2008-03-29 00:00:00,PHI Mini Market - Makassar 01,859740,69
Makanan & Minuman,telur ayam ras 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,1487370,129
Makanan & Minuman,telur ayam kampung 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,2294320,119
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-03-29 00:00:00,PHI Mini Market - Makassar 01,13060980,134
Makanan & Minuman,air mineral 600 ml,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,159820,131
Makanan & Minuman,jus kesehatan 600 ml,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,793760,88
Makanan & Minuman,nasi goreng instant (1 ons),2008-03-29 00:00:00,PHI Mini Market - Makassar 01,466620,77
Makanan & Minuman,snack gurih 1 ons,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,525690,99
Makanan & Minuman,kacang goreng 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,1334160,109
Makanan & Minuman,kacang mete 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,6439500,90
Makanan & Minuman,markisa 600 ml,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,1763820,123
Makanan & Minuman,bumbu fried chicken,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,1771380,117
Makanan & Minuman,susu kotak 1 l,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,749250,75
Makanan & Minuman,minuman probiotik,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,128310,141
Buah,jeruk 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,1865070,153
Buah,apel 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,1086144000,19200
Buah,alpukat 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,940940,154
Buah,belimbing 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,370760,92
Buah,durian 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,3024160,164
Buah,kelapa muda,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,187960,37
Buah,mangga 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,1064200,68
Buah,Manggis 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,1373600,68
Buah,nenas 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,183300,30
Buah,nangka 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,288845440,9536
Buah,pepaya 1 buah,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,520150,103
Buah,pisang 1 sisir,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,414120,68
Buah,rambutan 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,254840,46
Buah,salak 1 kg,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,1645900,109
Buah,semangka 1 buah,2008-03-29 00:00:00,PHI Mini Market - Makassar 01,1531200,116
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-03-29 00:00:00,PHI Mini Market - Jakarta Pusat 01,348440,31
Sayur-Sayuran,buncis 1 kg,2008-03-29 00:00:00,PHI Mini Market - Jakarta Pusat 01,531250,85
Sayur-Sayuran,kacang panjang 1 kg,2008-03-29 00:00:00,PHI Mini Market - Jakarta Pusat 01,455280,56
Sayur-Sayuran,kacang hijau 1 kg,2008-03-29 00:00:00,PHI Mini Market - Jakarta Pusat 01,734400,102
Sayur-Sayuran,kentang 1 kg,2008-03-29 00:00:00,PHI Mini Market - Jakarta Pusat 01,32259840,3968
Sayur-Sayuran,ketimun 1 kg,2008-03-29 00:00:00,PHI Mini Market - Jakarta Pusat 01,476890,103
Sayur-Sayuran,kobis 1 kg,2008-03-29 00:00:00,PHI Mini Market - Jakarta Pusat 01,102720,96
